id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,kfold
14182,Sparx Men's Sc0162g Sneakers,4.0,Men,Amazon,795,1199,33.69%,228.0,126.0,10.0,3.0,12.0,25,51,1,2
126,"Elasto-02 Navy Maroon Running Shoes For Women  (Navy, Maroon)",4.2,Women,Flipkart,677,1696,55.70%,34654.0,5096.0,36787.0,9418.0,5374.0,1502,2114,1,1
7892,Sneakers For Women  (Pink),4.4,Women,Flipkart,299,899,66.74%,27.0,4.0,14.0,9.0,2.0,0,1,0,1
14185,Women Black Wedges Sandal,4.3,Women,Flipkart,2025,4499,54.99%,47.0,7.0,27.0,11.0,6.0,2,1,1,2
1121,Derby For Men  (Brown),3.9,Men,Flipkart,499,999,50.05%,505.0,63.0,244.0,104.0,70.0,30,57,1,4
18098,"Black Gold Party wear punjabi Jutis For Women  (Gold, Black)",3.8,Women,Flipkart,395,599,34.06%,121.0,18.0,62.0,19.0,13.0,11,16,0,4
775,Karnaaz Men's Lace-up Casual Sports Sneakers Canvas Shoes,4.2,Men,Amazon,371,413,20.04%,61.0,48.0,7.0,2.0,11.0,32,93,0,1
3957,Casuals For Men  (White),4.1,Men,Flipkart,449,499,10.02%,763.0,107.0,453.0,132.0,62.0,35,81,1,0
76,"Latest Stylish Look Lightweight-Silicon Rubber Flip Flop for Men's & Boy's| Sweat Resistant, Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slides",3.8,Men,Flipkart,440,863,49.21%,5995.0,723.0,2789.0,1312.0,1167.0,226,1262,1,3
1326,Men Brown Flats Sandal,3.6,Men,Flipkart,448,1599,71.98%,2568.0,284.0,1144.0,389.0,370.0,239,426,1,4
11542,White Casual Shoes Sneakers For Men  (White),4.1,Men,Flipkart,437,999,56.26%,829.0,99.0,453.0,185.0,78.0,29,84,1,1
9002,Men Black Sandal,4.2,,Flipkart,588,699,15.88%,,,,1163.0,,152,299,1,0
15052,Slip On For Women  (Grey),4.2,Women,Flipkart,1598,1599,0.06%,205.0,31.0,113.0,46.0,25.0,6,15,1,2
9530,Slip On For Men  (Brown),4.1,Men,Flipkart,1011,1299,22.17%,586.0,78.0,271.0,183.0,77.0,19,36,1,3
2482,Women Black Heels Sandal,3.0,Women,Flipkart,569,999,43.04%,7.0,2.0,2.0,2.0,0.0,0,3,0,4
14809,Casuals For Men  (Black),4.1,Men,Flipkart,379,999,62.06%,2501.0,426.0,1400.0,451.0,277.0,125,248,0,0
16906,Women Red Heels Sandal,3.7,Women,Flipkart,564,699,19.31%,125.0,20.0,49.0,28.0,22.0,9,17,0,2
2623,Flip Flops,4.4,Women,Flipkart,1396,1995,30.03%,38.0,3.0,25.0,8.0,3.0,0,2,0,3
7149,Sneakers For Women  (White),4.2,Women,Flipkart,348,999,65.17%,9675.0,1363.0,5886.0,1915.0,884.0,370,621,0,0
11772,By Bata Slip On For Men  (Brown),3.9,Men,Flipkart,2009,3499,42.58%,55.0,5.0,27.0,11.0,7.0,2,8,1,2
19363,Women Red Flats Sandal,4.0,,Flipkart,298,999,70.17%,,,314.0,,55.0,36,55,1,3
16179,"Men Orange, Khaki Casual Sandal",3.9,Men,Flipkart,299,998,70.04%,164.0,12.0,86.0,27.0,19.0,11,21,1,3
7011,New Trendy Fashionable And Comfortable 3 Combo Sneakers Partywear Shoes Casual wear Sneakers For Women And Girls Sneakers For Women  (Multicolor),4.0,Women,Flipkart,634,1497,57.65%,766.0,129.0,383.0,169.0,107.0,37,70,1,0
18880,Women Maroon Heels Sandal,4.1,Women,Flipkart,444,999,55.56%,78.0,4.0,49.0,11.0,4.0,4,10,0,0
13832,Slides,4.7,Women,Flipkart,474,999,52.55%,6.0,2.0,4.0,2.0,0.0,0,0,0,2
17780,Women Beige Heels Sandal,4.0,Women,Flipkart,664,999,33.53%,109.0,14.0,50.0,35.0,6.0,5,13,1,4
15200,Slippers,4.6,Women,Flipkart,569,999,43.04%,,,,,,3,5,0,2
11016,Men Brown Casual Sandal,3.8,Men,Flipkart,399,999,60.06%,16200.0,1944.0,7655.0,3114.0,2269.0,1221,1942,1,2
10279,Slides,4.1,Men,Flipkart,199,499,60.12%,8408.0,1139.0,4787.0,1470.0,948.0,459,744,1,0
518,Women Navy Sports Sandal,4.4,Women,Flipkart,1268,4317,70.01%,299.0,45.0,175.0,45.0,35.0,5,11,1,4
6869,Boots For Women  (Beige),4.4,Women,Flipkart,1139,1999,43.02%,38.0,6.0,25.0,9.0,2.0,0,2,1,4
17248,Casuals For Women  (Burgundy),3.3,Women,Flipkart,285,499,42.89%,21.0,3.0,8.0,3.0,3.0,1,6,0,0
15203,MAGNUS SLIPON Slip On For Men  (Black),4.2,Men,Flipkart,974,1299,25.02%,132.0,18.0,72.0,33.0,17.0,5,5,1,0
1596,Comfortable Men's Canvas Black Boxer Shoes Walking Casual Sport Running Canvas Sneaker Shoes for Men/Boy High Tops For Men  (Black),4.0,Men,Flipkart,279,599,53.42%,1307.0,144.0,761.0,173.0,114.0,72,187,0,1
20114,FV405-8 Jutis For Women  (Gold),3.9,,Flipkart,399,400,0.25%,,,,,18.0,8,16,0,1
4442,Men Black Sandal,3.6,Men,Flipkart,499,1999,75.04%,2417.0,334.0,1095.0,376.0,302.0,211,433,1,4
9262,Longwalk Women's Sneaker,3.8,Women,Amazon,248,629,60.57%,130.0,47.0,12.0,6.0,16.0,23,43,0,1
20838,"INDUS-251 Running Shoes For Men  (White, Black)",4.0,Men,Flipkart,599,799,25.03%,13402.0,2088.0,6679.0,3236.0,1735.0,694,1058,0,4
17945,Boots For Women  (Beige),3.5,Women,Flipkart,489,1999,75.54%,51.0,5.0,23.0,6.0,8.0,3,11,0,2
4107,ALAN THONG Slippers,3.8,Men,Flipkart,1039,1299,20.02%,381.0,60.0,175.0,83.0,45.0,24,54,1,3
17249,"SX9034G Walking Shoes For Men  (Navy, Red)",4.0,Men,Flipkart,799,949,15.81%,90.0,10.0,51.0,16.0,8.0,6,9,1,3
4653,Men's Golden Silk Sherwani Jutti Jutis For Men  (Gold),4.0,Men,Flipkart,499,799,37.55%,118.0,11.0,63.0,24.0,13.0,6,12,0,4
20617,Men Navy Sports Sandal,4.1,Men,Flipkart,588,699,15.88%,15989.0,2144.0,7953.0,4143.0,1919.0,756,1218,1,1
14958,"Latest Ladies Inner High Heel Sports SUP Lace Running Shoes,Super Soft and comfortable Sneakers Running Shoes For Women  (Pink)",4.3,,Flipkart,990,1599,38.09%,,428.0,,400.0,,59,130,1,3
3278,Women Beige Flats Sandal,3.8,Women,Flipkart,297,549,45.90%,904.0,115.0,412.0,169.0,136.0,70,117,1,3
9275,Sneakers For Men  (Black),3.8,Men,Flipkart,399,1999,80.04%,440.0,41.0,227.0,67.0,50.0,34,62,0,3
4474,Women's Red Velvet Ethnic Silver Thread Work Jutti Jutis For Women  (Maroon),3.8,Women,Flipkart,284,499,43.09%,12.0,2.0,6.0,2.0,2.0,0,2,0,0
19430,Men Grey Flats Sandal,4.1,Men,Flipkart,1539,2799,45.02%,214.0,25.0,101.0,74.0,15.0,7,17,1,3
4159,Ethnic Multicolor jutti Bellies For Women  (Multicolor),4.1,Women,Flipkart,279,599,53.42%,35.0,5.0,19.0,7.0,5.0,3,1,0,2
1648,571 Classic Formal Lace Up For Men  (Black),3.9,Men,Flipkart,464,1099,57.78%,15524.0,1980.0,7339.0,3493.0,2304.0,911,1477,1,2
11092,Slippers,3.6,Men,Flipkart,259,499,48.10%,706.0,79.0,332.0,102.0,72.0,71,129,1,2
14898,Running Shoes For Men  (White),4.2,Men,Flipkart,1041,1449,28.16%,25.0,3.0,16.0,5.0,0.0,1,3,1,4
20553,Rocking Long Boots For Men  (Black),4.0,Men,Flipkart,495,499,0.80%,6738.0,961.0,3673.0,1139.0,829.0,376,721,0,1
11535,For Women  (White),4.2,Women,Flipkart,499,999,50.05%,339.0,70.0,194.0,77.0,34.0,6,27,0,0
14747,Women Black Flats Sandal,4.1,Women,Flipkart,749,999,25.03%,377.0,50.0,177.0,107.0,53.0,16,22,1,2
13597,Women Brown Wedges Sandal,3.6,Women,Flipkart,999,1890,47.14%,57.0,3.0,22.0,13.0,8.0,8,6,1,4
9496,785 Belly Bellies For Women  (Brown),4.0,Women,Flipkart,519,799,35.04%,252.0,35.0,125.0,58.0,28.0,17,24,1,1
15187,ELISE Women's Sneakers,4.1,Women,Amazon,322,397,18.89%,205.0,77.0,9.0,4.0,8.0,23,56,0,1
8444,Acrux IDP Sneakers For Men  (Blue),4.2,Men,Flipkart,1253,3299,62.02%,2654.0,312.0,1474.0,703.0,238.0,62,177,1,0
15615,Flip Flops,3.9,Men,Flipkart,331,999,66.87%,,,,,209.0,97,154,0,3
2204,Casuals For Women  (Pink),4.3,Women,Flipkart,532,1499,64.51%,68.0,8.0,35.0,22.0,4.0,4,1,1,0
3453,Men's Black valvat wedding & sherwani jutti Mojaris Mojaris For Men  (Black),3.0,Men,Flipkart,499,999,50.05%,6.0,0.0,3.0,0.0,0.0,0,3,0,3
20883,Women Beige Heels Sandal,4.1,Women,Flipkart,1048,1895,44.70%,299.0,42.0,159.0,81.0,18.0,9,32,1,3
16001,Men Tan Sandal,3.9,Men,Flipkart,488,1497,67.40%,5932.0,786.0,3019.0,1011.0,773.0,431,698,1,4
8936,"Ultralight colorblock Trending and Stylish comfortable shoes with AIRMIX sole for Sport / Gym / Casual / Outdoors / Training Sneakers, Footwear Running Shoes For Men  (Yellow)",4.2,Men,Flipkart,474,1299,63.51%,200.0,50.0,136.0,22.0,11.0,9,22,1,1
14999,Bond Street by (Red Tape) Men's Sneakers,3.7,Men,Amazon,898,1199,25.10%,409.0,178.0,17.0,6.0,12.0,26,40,1,0
20192,Partywear Ethnic Womens Girls Ladies Sandel Jutis For Women  (Black),4.3,Women,Flipkart,299,499,40.08%,16.0,2.0,10.0,3.0,1.0,1,1,0,4
11515,Driving Suede Check Mocassin For Men  (Red),3.9,Men,Flipkart,474,999,52.55%,7747.0,1026.0,4138.0,1325.0,920.0,413,951,1,2
13826,Slides,3.9,,Flipkart,299,499,40.08%,,,,13.0,12.0,10,12,0,4
9260,Women Casual & Running Shoes Combo Pack of 2 Sneakers For Women  (Multicolor),4.2,Women,Flipkart,521,998,47.80%,15949.0,2870.0,8249.0,4284.0,1912.0,620,884,1,1
12573,Women Gold Wedges Sandal,3.8,Women,Flipkart,356,599,40.57%,11296.0,1679.0,5153.0,2195.0,1647.0,855,1446,1,2
17882,Women Black Wedges Sandal,4.1,Women,Flipkart,845,1690,50.00%,12.0,1.0,5.0,5.0,1.0,0,1,1,3
19722,Designer Rajasthani Jaipuri Silk Jutti for Women and Girls Jutis For Women  (Orange),3.7,Women,Flipkart,349,899,61.18%,10.0,2.0,3.0,3.0,3.0,0,1,0,0
10326,Flip Flops,3.7,Women,Flipkart,199,499,60.12%,646.0,88.0,293.0,123.0,90.0,52,88,0,1
19945,Men SFG-49 Navy Blue Fluorescent Green Flip Flops,4.2,Men,Flipkart,369,399,7.52%,4531.0,525.0,2487.0,1094.0,479.0,163,308,1,2
14833,"Men Tan, Red Flats Sandal",3.7,Men,Flipkart,499,999,50.05%,82.0,13.0,37.0,14.0,12.0,7,12,1,0
15885,Running Shoes For Men  (Grey),4.1,Men,Flipkart,453,999,54.65%,17.0,2.0,8.0,5.0,3.0,0,1,0,3
11618,Mojaris For Men  (Black),3.8,Men,Flipkart,699,999,30.03%,198.0,15.0,110.0,21.0,20.0,10,37,0,1
8217,Women Maroon Wedges Sandal,4.0,Women,Flipkart,205,1200,82.92%,818.0,64.0,470.0,122.0,90.0,47,89,0,0
11620,"Women Girl's Fashion Trendy Comfortable Bellies For Women  (Black, Red)",4.0,Women,Flipkart,219,519,57.80%,261.0,34.0,128.0,67.0,31.0,21,14,1,3
18174,"Running Shoes For Men  (Black, Red)",3.9,Men,Flipkart,569,949,40.04%,6070.0,846.0,2899.0,1354.0,776.0,361,680,1,2
3849,Women Beige Flats Sandal,4.0,Women,Flipkart,499,550,9.27%,455.0,54.0,237.0,100.0,56.0,21,42,1,0
6748,S Buckle Women's Stylish Black Boots For Women  (Black),3.7,Women,Flipkart,353,499,29.26%,1189.0,186.0,525.0,245.0,176.0,75,168,0,2
11213,Men Brown Sandal,4.1,Men,Flipkart,729,899,18.91%,1933.0,269.0,978.0,516.0,223.0,69,147,1,3
16283,Men Glossy Juttis/Mojaris Mojaris For Men  (White),4.1,Men,Flipkart,275,850,67.65%,507.0,49.0,311.0,63.0,48.0,35,50,0,1
6759,Epsom 2 IDP Flip Flops,4.4,Men,Flipkart,489,699,30.04%,111.0,16.0,68.0,25.0,10.0,5,3,1,1
20715,Women Black Wedges Sandal,4.0,Women,Flipkart,499,999,50.05%,42.0,7.0,17.0,12.0,6.0,4,1,0,0
13895,Men Grey Clogs Sandal,3.7,Men,Flipkart,349,999,65.07%,62.0,11.0,25.0,10.0,17.0,5,5,0,2
3864,Electron Street Sneakers For Men  (White),4.2,Men,Flipkart,2249,4499,50.01%,719.0,102.0,444.0,139.0,54.0,25,57,1,1
691,Women Tan Wedges Sandal,4.1,Women,Flipkart,507,855,40.04%,1082.0,180.0,942.0,136.0,6.0,50,80,1,1
3260,Jutis For Women  (Pink),4.2,Women,Flipkart,219,499,56.11%,38.0,0.0,24.0,5.0,4.0,2,3,0,3
11339,Women Gold Wedges Sandal,3.6,Women,Flipkart,499,999,50.05%,85.0,15.0,34.0,22.0,9.0,5,15,1,2
14514,Boots For Women  (Black),3.7,Women,Flipkart,478,700,31.71%,107.0,21.0,46.0,19.0,17.0,9,16,0,3
17475,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01%,8998.0,1321.0,5182.0,2559.0,681.0,200,376,1,2
2944,Boots For Women  (Maroon),4.4,Women,Flipkart,1699,3999,57.51%,5.0,1.0,3.0,1.0,1.0,0,0,0,1
7323,715 Belly Bellies For Women  (Maroon),5.0,Women,Flipkart,499,999,50.05%,7.0,1.0,7.0,1.0,0.0,0,0,1,1
686,Mojari Mojaris For Men  (Tan),3.9,Men,Flipkart,493,1077,50.05%,237.0,23.0,125.0,48.0,40.0,16,32,1,4
7917,Women Beige Wedges Sandal,3.4,Women,Flipkart,699,1299,46.19%,31.0,6.0,12.0,3.0,5.0,5,5,0,2
1649,Lace Up For Men  (Tan),4.2,Men,Flipkart,449,999,55.06%,110.0,14.0,63.0,26.0,7.0,6,8,0,1
6639,Mojari For Men Jutis For Men  (Silver),3.2,Men,Flipkart,445,999,55.46%,75.0,8.0,21.0,16.0,12.0,8,18,0,0
19892,Women's Stylish Slippers,3.8,Women,Flipkart,189,499,62.12%,4628.0,582.0,2055.0,1016.0,712.0,318,527,0,2
5962,Women Blue Sports Sandal,4.6,Women,Flipkart,948,1020,7.06%,19.0,5.0,14.0,2.0,3.0,0,0,1,1
15082,NU 2 Wn s Running Shoe For Women  (Purple),4.1,Women,Flipkart,787,2999,73.76%,1106.0,104.0,583.0,299.0,99.0,51,74,1,2
19854,Women Pink Bellies Sandal,3.8,Women,Flipkart,432,499,13.43%,8.0,0.0,1.0,3.0,2.0,1,0,0,2
18060,"AIR STRIKE Football Shoes For Men  (Black, Green)",4.1,,Flipkart,642,699,8.15%,,,,,241.0,102,216,1,2
4687,Knitted Ballerina Breathable Slip-ons Gym Training Memory Foam Sports Bellies For Women  (Orange),4.1,Women,Flipkart,854,1999,57.28%,26.0,4.0,11.0,11.0,0.0,3,1,1,2
17030,Slippers,4.0,Men,Flipkart,279,299,6.69%,23608.0,2750.0,11255.0,6103.0,3008.0,1243,1999,1,3
4810,Slip On Sneakers For Women  (Black),3.9,Women,Flipkart,1965,3499,43.84%,157.0,24.0,83.0,33.0,12.0,6,23,1,1
14923,Women Black Wedges Sandal,4.2,Women,Flipkart,251,279,10.04%,3047.0,480.0,1745.0,679.0,348.0,114,161,1,0
3821,Lace Up For Men  (Black),3.9,Men,Flipkart,569,1799,68.37%,288.0,37.0,123.0,70.0,54.0,18,23,1,0
1703,Stylish Flat Mules for women Bellies For Women  (White),4.0,Women,Flipkart,225,699,67.81%,2270.0,318.0,1117.0,537.0,305.0,131,182,1,1
4391,Flooristo White Casual Stylish Sneakers Shoes for Men,3.4,Men,Amazon,469,599,21.70%,434.0,211.0,22.0,6.0,15.0,20,36,0,2
1328,"WNDR-13 Navy Blue Walking Shoes,Gym Shoes,Casual Shoes,Training Shoes,Sports Shoes, Running For Women  (Navy, Blue)",4.0,Women,Flipkart,524,999,47.55%,7867.0,1148.0,3630.0,2046.0,1130.0,403,644,1,4
5638,"Breathable, Walking, Running Sneakers For Women  (White)",4.1,Women,Flipkart,499,799,37.55%,345.0,47.0,183.0,83.0,42.0,20,17,1,0
16605,Double Buckle Women's Ankle Lenght Black Boots For Women  (Black),3.6,Women,Flipkart,402,499,19.44%,267.0,38.0,122.0,41.0,35.0,25,44,0,0
11394,Women Tan Heels Sandal,4.0,Women,Flipkart,499,999,50.05%,246.0,31.0,130.0,52.0,27.0,9,28,1,1
12931,office shoes for men Slip On For Men  (Black),3.9,Men,Flipkart,459,999,54.05%,78.0,12.0,37.0,16.0,12.0,7,6,0,2
14910,Women Off White Flats Sandal,4.1,Women,Flipkart,316,999,68.37%,323.0,52.0,177.0,58.0,50.0,14,24,1,2
2487,Walking Shoes For Men  (Multicolor),3.7,Men,Flipkart,474,1499,68.38%,1364.0,190.0,678.0,202.0,172.0,86,226,1,2
17919,"Men Green, Grey Casual Sandal",3.6,,Flipkart,499,999,50.05%,,44.0,171.0,,57.0,31,72,1,2
13351,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4.0,Women,Flipkart,399,799,50.06%,1174.0,215.0,607.0,254.0,152.0,55,106,1,3
14600,Defy Mid Core Wns Training & Gym Shoes For Women  (Pink),4.4,Women,Flipkart,3849,6999,45.01%,137.0,23.0,93.0,21.0,12.0,1,10,1,3
13937,Jaipuri Ethnic Womens Girls Ladies Belly Jutis For Women  (Pink),3.5,Women,Flipkart,290,829,65.02%,30.0,6.0,14.0,5.0,1.0,2,8,0,4
10833,WOMEN BLACK SLIPPER Flip Flops,3.9,,Flipkart,149,249,40.16%,,,,,2255.0,1108,1876,0,0
13823,Women Beige Flats Sandal,4.0,Women,Flipkart,316,999,68.37%,290.0,42.0,150.0,63.0,29.0,18,29,1,0
6415,Women Black Flats Sandal,4.1,Women,Flipkart,284,499,43.09%,90.0,14.0,49.0,22.0,6.0,6,7,1,4
6732,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),3.9,Women,Flipkart,399,999,60.06%,1353.0,202.0,698.0,258.0,174.0,77,146,0,3
15985,Sports Mesh Running Shoes For Women  (Green),4.0,Women,Flipkart,756,899,15.91%,940.0,130.0,448.0,257.0,101.0,42,89,1,2
16093,Slip On For Men  (Black),4.1,Men,Flipkart,426,999,57.36%,183.0,26.0,90.0,47.0,26.0,10,10,1,4
7984,Sneakers For Women  (Off White),4.2,Women,Flipkart,749,1499,50.03%,406.0,63.0,243.0,87.0,36.0,14,27,1,4
5385,SA 05 Slip On For Men  (Brown),4.1,Men,Flipkart,842,999,15.72%,940.0,125.0,483.0,259.0,97.0,43,58,1,4
20569,Boots For Women  (Tan),4.1,Women,Flipkart,699,1199,41.70%,75.0,10.0,35.0,24.0,10.0,2,4,0,0
11796,Women Black Flats Sandal,3.9,Women,Flipkart,359,599,40.07%,34.0,11.0,16.0,8.0,4.0,4,2,1,1
459,Sparx Men's Sd0402g Loafers,4.1,Men,Amazon,591,569,28.61%,921.0,497.0,5.0,4.0,8.0,29,6,1,0
7567,Handmade Velvet Ethnic Punjabi Rajasthani Jutti Slip On For Women  (Brown),3.8,Women,Flipkart,236,999,76.38%,77.0,6.0,36.0,14.0,10.0,7,10,0,3
11269,Men's Red Velvet Sherwani Jutti Mojaris Party Wear For Men  (Red),3.6,Men,Flipkart,445,699,36.34%,52.0,5.0,21.0,11.0,7.0,3,10,0,1
469,Women Black Wedges Sandal,4.2,Women,Flipkart,390,950,55.06%,620.0,91.0,209.0,86.0,21.0,28,39,1,0
6294,Men's Running Shoes Fashion Breathable Sneakers Mesh Soft Sole Casual Athletic Lightweight Casuals For Men  (Black),3.8,Men,Flipkart,299,1499,80.05%,1630.0,176.0,826.0,240.0,207.0,96,261,0,3
14762,"Sports,Running,Casual Slippers",4.0,Men,Flipkart,295,499,40.88%,2531.0,320.0,1384.0,437.0,305.0,147,258,1,0
20231,Women Grey Heels Sandal,4.2,Women,Flipkart,348,799,56.45%,23.0,1.0,14.0,3.0,4.0,0,2,0,0
20012,"Casual sneakers,outdoors,dancingshoes Sneakers For Men  (Black)",3.8,Men,Flipkart,399,999,60.06%,,,,,112.0,76,149,1,1
13136,Men's Formal Slip On For Men  (Black),4.3,Men,Flipkart,849,999,15.02%,8.0,0.0,4.0,2.0,2.0,0,0,0,4
5661,Training & Gym Shoes For Men  (Red),3.8,Men,Flipkart,501,1099,54.41%,287.0,38.0,149.0,42.0,32.0,24,40,1,3
17162,Women Silver Wedges Sandal,3.7,Women,Flipkart,190,499,61.92%,605.0,57.0,264.0,109.0,89.0,52,91,0,0
10124,Men Yellow Sandal,4.1,Men,Flipkart,299,999,70.07%,486.0,70.0,262.0,106.0,47.0,25,46,1,1
19581,Vikky v2 Ribbon P Sneakers For Women  (White),4.0,Women,Flipkart,1470,3999,63.24%,116.0,8.0,60.0,30.0,7.0,5,14,1,4
9845,Women Black Sports Sandal,4.3,Women,Flipkart,1018,3395,70.01%,334.0,20.0,209.0,74.0,20.0,15,16,1,2
18571,Men Blue Sandal,4.2,Men,Flipkart,569,599,5.01%,472.0,67.0,257.0,116.0,52.0,16,31,0,0
16606,Slip On For Women  (Black),5.0,Women,Flipkart,349,899,61.18%,3.0,2.0,3.0,0.0,0.0,0,0,0,0
7067,Combo Pack of 2 Latest Collection Stylish Loafers Sneakers Shoes For Women Sneakers For Women  (Multicolor),4.1,Women,Flipkart,473,998,52.61%,112.0,25.0,64.0,21.0,12.0,9,6,1,2
19022,Mojaris For Men  (Black),3.7,Men,Flipkart,399,999,60.06%,129.0,15.0,66.0,19.0,10.0,9,25,0,4
6891,Lace Up For Men  (Black),4.1,Men,Flipkart,429,999,57.06%,115.0,14.0,72.0,16.0,11.0,4,12,1,2
16213,Slides,3.9,Men,Flipkart,679,799,15.02%,596.0,98.0,278.0,142.0,70.0,31,75,1,1
17138,SocksFit Walking Shoes Running Shoes For Men  (Brown),4.0,Men,Flipkart,426,999,57.36%,13207.0,1772.0,6489.0,2911.0,1857.0,734,1216,1,4
11754,"Men Black, Grey Sandal",4.2,Men,Flipkart,562,675,16.74%,46413.0,6229.0,26308.0,11106.0,4512.0,1545,2942,1,3
6475,Extra Soft Running Shoes For Women  (Pink),4.1,,Flipkart,649,999,35.04%,,17.0,55.0,,13.0,5,8,1,2
7572,Women Copper Wedges Sandal,4.1,Women,Flipkart,599,999,40.04%,943.0,146.0,505.0,206.0,115.0,50,65,1,3
18834,Women Pink Heels Sandal,3.8,Women,Flipkart,399,999,60.06%,1280.0,135.0,574.0,290.0,172.0,94,150,0,0
4787,PRO-CAP-AW1014 Slip On For Men  (Brown),3.9,Men,Flipkart,642,1499,57.17%,2722.0,379.0,1225.0,710.0,382.0,127,278,1,3
13434,DRAGON LADIES Running Shoes For Women  (Grey),4.1,Women,Flipkart,1499,1699,11.77%,366.0,34.0,196.0,83.0,36.0,18,33,1,2
7241,Skechers Women's Flex Appeal 2.0 Sneakers,4.7,Women,Amazon,4814,4814,0.00%,2.0,1.0,2.0,2.0,4.0,13,79,1,1
2167,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Bellies For Women  (Blue)",3.9,Women,Flipkart,249,499,50.10%,3116.0,389.0,1508.0,625.0,461.0,195,324,0,1
16789,Womens Formal Shoes Casual Belly for Womens Girls Synthetic Leather Office Shoes for Womens - Black_37 Bellies For Women  (Grey),3.7,Women,Flipkart,439,799,45.06%,126.0,15.0,57.0,28.0,13.0,7,21,0,3
16465,Women Black Flats Sandal,4.1,,Flipkart,215,499,56.91%,346.0,63.0,187.0,65.0,60.0,13,21,1,2
13316,Outdoor Soft Ultralight Foam Lace-ups Shoe with Alert Sole for Formal/ Party wear Shoes For Men (Brown) Lace Up For Men  (Brown),4.3,Men,Flipkart,499,1249,60.05%,,13.0,29.0,14.0,,1,3,1,2
12147,"Women SL-165 Navy Blue Pink Walking Shoes For Women  (Navy, Pink)",4.3,Women,Flipkart,899,999,10.01%,400.0,54.0,225.0,109.0,35.0,9,22,1,0
14667,Women Beige Wedges Sandal,4.0,Women,Flipkart,474,1499,68.38%,1681.0,265.0,801.0,444.0,242.0,83,111,1,2
20198,Latest morpankh Design Rajasthani Belly Juti for Women and Girls Bellies For Women  (White),4.0,Women,Flipkart,195,499,60.92%,186.0,27.0,102.0,31.0,20.0,14,19,0,3
2439,Men White Sandal,4.0,Men,Flipkart,949,1999,52.53%,7.0,0.0,4.0,1.0,1.0,0,1,0,2
11051,Women Beige Handicraft Bellies For Women  (Beige),3.9,Women,Flipkart,499,900,44.56%,818.0,121.0,389.0,193.0,105.0,44,87,1,3
13308,Lace Up For Men  (Black),4.1,Men,Flipkart,2399,3999,40.01%,84.0,10.0,44.0,19.0,9.0,6,6,1,4
10,"Fashionable Durable Breathable Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight Parrot shoes for running,jogging,training, walking, gym, trekking, hiking & party Running Shoes For Men  (Green)",4.2,Men,Flipkart,495,1193,60.06%,1156.0,109.0,450.0,98.0,48.0,55,125,0,3
4285,Women Pink Flats Sandal,3.9,Women,Flipkart,181,499,63.73%,4988.0,629.0,2410.0,935.0,706.0,381,556,1,0
8068,Ethnic Rajasthani Peshawari Pathani | nagra Juti Juttis Sandals Shoes Shoe Footwear for Men and Boys Latest Unique Design | Mens Boys Slip On For Men  (White),4.4,Men,Flipkart,299,1299,76.98%,10.0,0.0,7.0,1.0,1.0,1,0,0,4
11215,ELISE Women's Sneakers,4.1,Women,Amazon,339,397,14.61%,205.0,77.0,9.0,4.0,8.0,23,56,0,3
20393,Women Pink Flats Sandal,4.1,Women,Flipkart,284,999,71.57%,1035.0,141.0,596.0,194.0,113.0,40,92,1,2
1143,Women Black Heels Sandal,3.9,Women,Flipkart,360,599,39.90%,3047.0,438.0,1450.0,633.0,415.0,207,342,1,1
4994,Women Black Flats Sandal,4.2,Women,Flipkart,399,699,42.92%,2523.0,303.0,1297.0,720.0,290.0,84,132,1,4
1407,Men Black Casual Sandal,3.6,Men,Flipkart,355,999,64.46%,85.0,10.0,31.0,21.0,15.0,7,11,0,0
3989,Walking Shoes For Men  (Grey),4.0,Men,Flipkart,557,999,44.24%,14732.0,2244.0,7463.0,3412.0,1839.0,684,1334,1,1
1521,Reck Wn s IDP Badminton Shoes For Women  (Black),4.3,Women,Flipkart,3998,3999,0.03%,72.0,8.0,42.0,16.0,9.0,3,2,1,1
3794,Women Pink Heels Sandal,3.8,Women,Flipkart,399,999,60.06%,1280.0,135.0,574.0,290.0,172.0,94,150,0,4
263,Jutis For Women  (White),3.9,Women,Flipkart,272,674,68.11%,1000.0,119.0,378.0,185.0,238.0,114,163,0,0
5411,Jutis For Women  (Multicolor),3.9,Women,Flipkart,199,499,60.12%,120.0,12.0,62.0,22.0,11.0,12,13,0,4
7226,Women Beige Heels Sandal,4.0,Women,Flipkart,1338,2699,50.43%,11.0,3.0,8.0,0.0,0.0,1,2,0,1
19204,"Running Shoes Running Shoes For Men  (Black, White)",3.9,Men,Flipkart,337,999,66.27%,68.0,5.0,35.0,12.0,8.0,5,8,0,2
